inputId Score
14445 198.1660
14446 208.3845
14449 163.6333
14451 269.4803
14455 168.1452
14457 251.9770
14463 150.0913
14465 169.3870
14467 238.8565
14471 4208.7445
14475 161.7098
14487 199.9761
14488 246.1804
14491 150.5024
14492 149.6147
14494 154.1472
14497 153.2552
14498 157.3252
14500 199.4765
14502 151.5882
14507 223.1222
14509 236.2128
14513 150.0262
14516 259.4249
14520 156.3348
14524 157.3783
14526 149.3623
14529 153.9981
14531 149.5994
14532 232.7382
14533 149.4547
14534 154.9206
14535 158.3238
14541 198.4461
14542 243.7153
14551 149.9094
14552 3250.0224
14554 210.3956
14555 343.5774
14558 149.5779
14561 154.0382
14563 855.1151
14568 203.6703
14572 150.3937
14573 148.5523
14574 181.6314
14578 222.0343
14580 225.3782
14581 157.3083
14584 423.1299
14586 150.9703
14587 256.2634
14589 3885.9430
14590 225.9443
14595 146.8595
14598 250.9807
14599 153.0499
14601 148.7029
14605 216.6768
14609 148.7521
14612 1118.2393
14615 382.3599
14617 1809.6586
14618 265.0232
14620 1833.0597
14622 154.6690
14624 148.3943
14628 164.1772
14630 263.0827
14636 160.7752
14641 150.2293
14642 159.0172
14648 192.7391
14649 150.8623
14651 162.3053
14660 161.7158
14665 153.8834
14666 570.5654
14667 213.0329
14676 180.5079
14677 155.3380
14678 229.5808
14679 152.1074
14681 149.1878
14683 162.2529
14684 179.9125
14685 148.1301
14689 154.8532
14693 159.4971
14697 267.7382
14698 291.5176
14699 153.0053
14700 271.9716
14701 176.5634
14703 157.4423
14707 154.3914
14710 153.7737
14711 150.7587
14713 233.6535
14715 162.1479
14722 152.2218
14723 159.3883
14727 192.8126
14730 212.6834
14731 246.2846
14733 158.2278
14735 204.3351
14743 161.8298
14745 152.3784
14751 4141.4956
14752 184.8948
14754 182.1705
14759 180.8643
14762 158.0164
14768 197.1146
14771 163.2925
14780 175.9602
14781 152.5980
14783 148.0772
14786 214.1444
14787 294.5981
14788 150.8223
14789 302.6455
14792 147.1478
14794 149.0060
14798 149.2046
14799 191.4430
14803 215.8933
14807 247.0267
14809 159.8726
14810 152.9111
14811 241.5034
14812 306.6872
14815 150.8322
14819 247.8877
14822 149.3461
14828 2428.1367
14830 288.4321
14831 151.3021
14835 153.4935
14836 174.3595
14844 150.3470
14846 153.6976
14847 184.1736
14848 259.0577
14850 157.1136
14856 150.8768
14860 155.2897
14861 151.5759
14866 154.7518
14868 340.9247
14869 151.9727
14873 207.9734
14877 193.6312
14878 377.6425
14882 158.6649
14884 166.0798
14888 149.6022
14892 153.4891
14900 1605.0830
14906 248.2367
14907 215.2795
14914 165.4111
14915 202.7136
14917 147.4125
14919 212.9530
14920 399.1839
14922 149.2267
14923 171.9886
14925 163.1003
14926 153.7314
14933 271.4205
14934 149.4563
14943 409.0252
14945 149.0940
14954 151.9118
14955 148.7316
14959 160.1948
14962 161.9714
14963 153.3386
14965 196.8874
14969 159.1685
14970 147.4251
14971 221.3242
14973 177.3359
14978 3661.4731
14980 149.7650
14983 211.9359
14984 149.9271
14985 153.2950
14987 1732.8625
14988 215.8775
14990 160.6375
15002 149.4401
15003 247.2979
15007 149.8339
15008 149.7439
15012 163.0422
15014 417.8183
15015 3861.0797
15016 155.2446
15018 153.4701
15019 150.5339
15020 266.7703
15021 148.3793
15024 173.6424
15025 223.7776
15026 177.7556
15032 150.1115
15036 150.0208
15037 151.3187
15043 156.0453
15044 152.9245
15048 177.3550
15054 219.1659
15055 248.8482
15057 149.2202
15061 178.6103
15064 162.6037
15067 150.4726
15070 155.0523
15071 154.0717
15073 230.9590
15074 149.4281
15076 197.5155
15081 151.9040
15083 177.6596
15085 152.3425
15088 212.2855
15090 152.2587
15093 151.3903
15094 439.9758
15099 153.2840
15102 151.6521
15109 219.0490
15111 1381.0185
15113 172.6543
15116 154.6949
15121 149.7582
15125 150.6720
15132 148.8566
15135 2715.5150
15137 149.8858
15142 242.3539
15143 175.5548
15147 156.2908
15148 169.4228
15149 413.0641
15154 210.5582
15155 226.9958
15164 149.9727
15167 151.0034
15171 152.6646
15174 152.1927
15176 217.6640
15181 237.2303
15182 151.5750
15183 148.9161
15186 146.3853
15187 153.0162
15189 3493.6417
15192 164.8454
15198 153.9074
15199 2151.1583
15203 150.4723
15204 148.4925
15207 150.6475
15208 160.8694
15214 148.7332
15215 155.3596
15217 151.3309
15221 148.4675
15222 268.7073
15224 150.1985
15225 184.0342
15228 167.9877
15230 229.9922
15231 148.7786
15235 159.6558
15236 259.5257
15237 150.3400
15244 150.2114
15247 215.3533
15251 148.9121
15257 181.8204
15262 152.0093
15264 150.4093
15266 150.0264
15267 164.0873
15270 150.6054
15277 214.0415
15278 176.0756
15280 204.8930
15281 150.3055
15282 152.3008
15285 152.8411
15290 234.8992
15291 151.9876
15292 152.6388
15293 157.6283
15294 149.4713
15300 210.7093
15301 151.3819
15303 156.2351
15305 150.9393
15306 148.9344
15310 149.4299
15311 150.2944
15317 160.1432
15324 146.9202
15325 151.6543
15326 150.8883
15336 166.2107
15338 194.5479
15339 152.7518
15340 151.3819
15344 155.7433
15346 587.7551
15351 308.5448
15353 171.9359
15355 162.8145
15359 159.3148
15360 153.3967
15361 159.4032
15362 151.1996
15376 152.3208
15377 148.6841
15386 159.5243
15389 159.9867
15390 148.0978
15396 162.8764
15401 170.3624
15402 153.9473
15405 158.0335
15407 151.5916
15408 151.2880
15414 631.6820
15415 148.4600
15417 191.2126
15419 176.5129
15420 161.2986
15421 158.5543
15422 225.9807
15424 155.8690
15429 151.8702
15435 148.4408
15438 202.2574
15439 148.9508
15442 153.8764
15443 165.1214
15445 281.8455
15447 236.2604
15450 151.5472
15451 156.0548
15454 162.6293
15455 225.3782
15458 159.4335
15461 1644.6838
15463 158.0475
15466 166.2734
15468 170.9511
15472 147.6928
15474 154.9951
15475 168.1166
15479 151.5887
15481 151.6728
15482 188.1054
15483 178.5809
15486 183.0352
15492 378.1958
15494 151.7488
15495 168.2968
15500 149.2573
15503 157.6172
15505 148.2305
15508 270.8984
15509 197.2621
15512 243.7153
15513 154.8706
15516 154.1043
15517 156.1491
15518 965.8925
15519 152.0457
15520 239.2621
15523 151.5684
15526 149.4841
15542 151.8452
15545 150.7114
15550 151.9407
15554 151.2418
15557 171.1219
15565 260.5958
15568 149.2879
15574 152.9874
15577 212.0214
15590 155.8975
15591 165.2348
15593 227.1271
15594 163.4928
15600 2787.9090
15602 160.1464
15603 151.2483
15614 212.4615
15616 152.1180
15618 212.4457
15621 154.9986
15626 156.8026
15627 341.5218
15631 149.0379
15632 154.4351
15642 152.2999
15643 191.4430
15649 161.8298
15650 176.7040
15651 168.3914
15654 391.8441
15658 151.0543
15662 2478.1322
15672 176.0759
15678 295.3575
15679 473.4766
15694 202.1586
15699 153.1947
15702 243.7153
15705 149.4906
15706 197.2621
15710 150.7988
15711 270.9244
15715 167.7775
15716 242.4894
15724 151.1151
15733 370.7929
15735 150.9548
15737 200.4531
15739 215.9614
15741 216.7796
15743 150.0221
15744 684.6159
15746 169.7093
15753 162.5151
15754 204.6692
15757 152.3867
15759 163.5545
15760 148.1282
15763 199.7532
15765 151.1287
15770 157.8786
15771 149.9864
15774 153.9039
15775 170.7066
15782 155.3517
15789 154.9001
15790 254.6289
15793 421.3416
15794 164.6403
15798 149.3677
15805 196.7281
15810 150.0321
15812 164.8661
15819 148.6053
15822 246.4620
15828 159.7428
15838 152.9313
15839 184.9186
15840 203.1487
15841 157.9120
15846 216.1525
15847 154.7537
15848 152.0347
15851 224.0469
15855 1290.0078
15856 148.7983
15860 151.3290
15865 326.5718
15868 460.2025
15871 154.5461
15872 242.4894
15874 156.1974
15879 155.8326
15880 152.7791
15887 199.5210
15894 336.9374
15895 148.3065
15896 160.7197
15897 172.0754
15902 153.0152
15904 156.9296
15908 200.1839
15909 180.6547
15913 154.9838
15920 150.5024
15925 255.7621
15926 156.2863
15927 149.9676
15931 165.4125
15933 157.4138
15935 148.6108
15945 162.3713
15946 237.6966
15949 160.5634
15951 2482.5782
15957 191.9757
15961 263.0827
15962 152.5997
15964 163.1760
15968 260.6663
15970 151.6968
15971 171.9583
15982 173.9504
15989 150.7523
15991 153.1247
15994 190.8926
15996 150.8363
16001 281.5403
16003 152.3939
16010 179.1613
16015 3720.6279
16020 171.9897
16022 248.0115
16024 150.8422
16027 1771.3029
16032 148.1472
16035 183.7258
16038 151.2206
16039 153.8676
16041 308.7218
16043 149.9404
16046 150.1890
16051 149.2114
16052 150.2518
16053 177.7326
16058 157.2186
16059 206.0664
16061 151.6926
16064 169.2731
16068 149.6321
16073 149.8661
16075 152.9325
16079 179.2246
16080 155.1812
16081 149.2925
16084 183.7407
16085 373.2364
16088 158.6409
16089 154.8866
16094 161.3882
16101 236.5886
16102 146.7879
16103 190.9129
16105 372.7173
16106 149.8299
16110 164.0891
16120 4208.7445
16124 988.4448
16126 261.2350
16128 146.9714
16129 174.5799
16136 151.4620
16142 151.7382
16144 151.5644
16145 215.4948
16146 224.0469
16148 265.2971
16155 149.3399
16156 168.4023
16161 150.0631
16162 397.5427
16166 535.7195
16167 403.2221
16176 775.7992
16178 146.8270
16184 325.7590
16185 233.1333
16187 321.3001
16188 2398.0204
16189 152.5542
16190 192.7622
16191 155.8767
16192 148.5361
16195 148.2405
16196 155.5755
16198 151.7041
16202 171.2640
16206 244.7975
16208 152.8158
16210 1207.7492
16212 178.0537
16216 147.5916
16218 152.9269
16227 152.9110
16228 4114.7466
16229 424.3905
16230 185.7323
16232 182.1841
16233 274.1482
16240 161.5843
16244 146.8595
16245 189.4932
16246 151.9415
16248 153.2822
16253 172.8031
16255 154.9814
16257 159.9058
16264 152.2229
16265 4231.1934
16278 151.1172
16282 174.7464
16288 154.6698
16292 150.0358
16295 150.4298
16298 148.9084
16304 222.8113
16308 254.2858
16309 154.6602
16311 214.2626
16312 2737.9072
16316 151.3590
16317 324.9770
16327 155.1590
16329 150.5592
16338 149.8156
16341 148.1326
16342 216.5995
16344 216.6364
16348 162.1400
16354 152.6749
16359 151.7628
16362 418.8812
16363 167.9495
16364 156.4475
16368 168.0333
16370 218.2433
16371 153.6532
16372 245.6163
16373 221.8823
16374 225.2729
16376 1685.6824
16377 148.7423
16382 199.7535
16383 170.8602
16390 634.2407
16393 170.3102
16395 189.4163
16397 267.2494
16409 150.7243
16412 151.2158
16413 218.2706
16415 146.7957
16416 162.8833
16419 213.0794
16420 148.8730
16421 233.7412
16427 166.0071
16429 4181.6769
16433 149.7918
16434 150.7351
16435 154.9429
16437 151.0092
16439 151.0491
16440 151.2367
16443 152.0741
16451 214.0379
16452 252.3969
16458 154.1857
16462 241.3698
16463 166.5977
16464 320.9106
16467 235.2532
16469 149.8538
16473 3852.9764
16474 151.6474
16478 149.0285
16482 241.4434
16484 169.4709
16489 179.2710
16497 189.0253
16499 198.2976
16501 150.4212
16502 150.7114
16508 2451.4899
16513 195.4666
16516 208.1725
16520 169.6835
16522 160.1478
16525 147.9869
16527 151.8486
16528 167.4534
16529 591.5607
16531 150.7988
16533 166.4481
16536 211.8505
16539 218.5571
16541 1387.1175
16544 213.2207
16547 152.3948
16548 269.0265
16554 175.8161
16559 148.8280
16560 159.6449
16570 165.4373
16574 224.0469
16575 151.8370
16576 1511.4954
16577 154.1793
16580 165.1002
16581 494.6278
16584 231.3828
16593 160.3780
16594 375.7109
16599 152.4772
16600 162.1803
16604 148.3499
16609 160.9968
16610 149.0398
16614 149.4831
16615 4134.8851
16616 158.6054
16621 152.3911
16627 483.0637
16630 155.6068
16632 153.2169
16634 152.1822
16636 222.3538
16638 827.0660
16644 263.0827
16645 196.9040
16647 152.4168
16649 372.2503
16651 198.9937
16653 170.3270
16658 152.3701
16659 166.6316
16660 149.9704
16663 203.1263
16668 390.0187
16671 158.5865
16673 300.6104
16674 155.1959
16675 3548.2601
16677 150.1550
16680 1038.2803
16683 178.1447
16684 184.6208
16690 148.5967
16693 150.6211
16700 152.1254
16708 158.5409
16709 159.0172
16710 213.0329
16711 158.7373
16716 239.5860
16717 150.6486
16724 213.0329
16727 147.7286
16729 4238.1276
16731 191.2883
16733 194.5851
16734 168.9706
16737 177.8469
16738 151.5099
16739 173.9426
16745 157.9466
16746 155.9231
16747 148.8465
16757 162.2826
16758 165.2900
16764 152.0774
16772 375.7109
16773 154.3604
16775 193.1559
16777 271.3106
16779 166.4219
16781 150.4057
16788 149.7144
16794 152.5126
16796 150.8984
16798 151.7795
16801 152.9245
16807 148.0087
16810 153.4304
16817 164.9871
16827 151.3959
16829 2391.0965
16832 233.5125
16833 168.2497
16836 197.6925
16837 150.8966
16838 290.0869
16839 149.2328
16843 152.0738
16846 159.4564
16847 172.4417
16851 153.1170
16852 263.0827
16856 155.8278
16857 893.8380
16858 150.7736
16859 2377.8919
16863 156.2863
16867 221.7438
16868 201.0746
16873 155.2396
16874 156.8127
16875 168.5686
16878 289.1577
16880 184.1692
16889 158.6043
16890 180.7964
16893 226.6766
16896 149.3391
16898 205.3276
16900 3277.5026
16903 153.9653
16904 149.3795
16905 151.3963
16907 256.1233
16910 162.9574
16911 887.8545
16912 148.3402
16916 157.4236
16918 191.6743
16922 155.2689
16928 253.3786
16929 156.6959
16931 150.9152
16933 177.6358
16936 149.9864
16938 154.6827
16939 151.5005
16941 163.3333
16948 4049.8499
16954 155.1590
16957 151.5012
16958 164.4282
16961 154.6997
16965 177.4206
16967 150.3622
16973 239.6859
16975 238.4663
16978 149.5220
16979 271.0100
16981 151.2762
16984 154.5461
16986 155.0647
16988 188.5614
16994 147.0987
16998 148.0399
17000 170.9521
17005 247.2979
17008 429.2428
17010 609.1681
17011 151.7601
17012 149.8327
17013 151.2534
17017 220.1723
17024 150.3561
17027 146.8270
17030 1843.5299
17031 149.3329
17033 245.3772
17036 284.6151
17042 162.2545
17043 195.4978
17046 161.1250
17048 2127.5911
17056 219.8973
17057 159.3883
17064 152.1918
17068 164.7548
17069 154.3526
17077 242.4894
17081 149.7115
17083 153.2434
17086 310.7198
17088 260.2643
17093 155.7740
17096 151.3097
17100 146.7080
17105 169.5029
17107 151.9415
17110 802.1101
17121 175.8766
17123 234.5793
17125 149.4373
17130 150.5858
17132 149.1313
17133 158.2717
17134 262.3224
17148 152.5288
17157 2122.6447
17158 158.1774
17160 200.7218
17170 151.8715
17172 235.9264
17173 150.1822
17176 207.1184
17180 150.5417
17186 150.7114
17201 255.0610
17203 194.6168
17205 149.7619
17207 159.3800
17209 153.9744
17212 215.4793
17213 1228.2224
17215 190.3157
17216 152.0007
17218 149.0005
17220 161.9756
17222 151.6067
17223 217.3610
17226 148.6249
17227 149.5501
17232 503.1917
17235 213.4374
17239 176.0784
17240 155.0661
17241 157.9989
17244 152.1058
17247 164.2400
17252 150.0767
17255 165.9052
17258 153.4039
17259 2554.4152
17260 248.3898
17264 153.7759
17265 164.4597
17268 392.1380
17270 152.3484
17271 169.3942
17275 147.2061
17278 158.4266
17280 154.5912
17281 183.9381
17282 150.6392
17289 147.2965
17294 154.2231
17297 152.7220
17302 2828.8552
17310 176.0327
17313 162.0701
17314 164.3485
17315 189.1142
17320 680.6901
17321 187.1306
17322 195.0351
17328 152.5864
17338 149.9864
17340 233.7636
17342 151.1723
17343 165.9042
17345 159.3401
17348 148.3000
17356 150.7385
17358 151.3601
17361 252.2547
17363 155.3154
17365 153.4427
17370 149.2519
17373 152.1218
17374 153.8019
17377 151.6706
17379 152.6018
17381 173.7716
17382 150.2603
17392 232.0519
17394 157.3305
17400 152.4127
17401 160.0093
17403 266.7703
17408 150.8877
17411 164.4354
17414 237.5708
17423 213.2582
17425 273.7899
17428 164.1236
17429 170.1525
17437 154.1498
17446 277.8338
17449 391.8441
17451 178.0243
17452 160.1090
17455 150.6030
17462 160.2951
17464 226.8668
17467 153.0185
17475 154.6838
17477 292.2518
17480 264.7642
17483 162.6475
17489 365.9283
17490 170.2502
17491 160.8054
17500 151.1899
17501 158.1287
17502 189.4284
17504 179.5122
17511 150.2407
17516 180.2443
17517 3590.2919
17523 278.8376
17529 151.6125
17531 149.9864
17535 183.1257
17538 159.6004
17541 203.6566
17544 158.0309
17547 149.0542
17548 862.7263
17553 149.9864
17555 185.8076
17556 194.9443
17557 152.1867
17558 148.1037
17560 148.1525
17561 155.4414
17562 152.7797
17563 150.4302
17565 151.8958
17566 150.2122
17567 161.8298
17569 241.1016
17570 176.8746
17574 201.6414
17576 150.8461
17578 209.8505
17582 148.4012
17585 174.2925
17587 165.0066
17588 148.8399
17590 149.0699
17592 152.3072
17598 148.2659
17601 151.2158
17605 164.9671
17607 194.0615
17609 161.7119
17610 395.5732
17611 201.1083
17613 197.7563
17614 2227.4102
17619 149.9150
17621 151.5417
17622 153.0319
17624 157.2333
17628 183.6101
17629 153.3011
17632 157.5559
17633 375.9910
17634 149.6631
17639 172.9742
17640 158.5409
17642 157.6273
17644 159.4010
17646 242.2341
17648 160.3372
17651 154.2706
17652 163.3940
17659 243.7153
17660 151.5919
17668 152.6072
17676 150.6566
17678 261.6583
17681 193.4714
17682 175.0967
17683 197.5155
17684 159.7623
17691 149.6945
17693 150.6966
17695 154.1793
17700 153.4027
17701 150.8925
17702 243.7153
17708 234.4658
17709 164.9878
17712 228.8983
17720 150.0370
17722 178.8752
17723 149.9192
17724 250.1022
17727 1667.9855
17728 403.4467
17731 152.4859
17734 457.6268
17736 154.9814
17738 153.7314
17742 179.8591
17744 205.1880
17745 147.3430
17746 2178.5583
17747 152.1208
17748 149.6183
17751 152.7834
17753 149.1462
17758 187.0733
17759 148.5579
17761 149.6660
17764 195.3732
17765 4116.6947
17770 223.7561
17771 200.0848
17773 150.1534
17776 4039.1944
17778 151.0717
17779 196.9062
17783 542.2039
17785 926.9104
17788 157.3891
17792 154.0733
17796 243.7153
17803 215.2792
17808 3888.8415
17814 234.4432
17815 271.3106
17816 149.6299
17819 158.4989
17821 148.6841
17828 345.8481
17830 162.2651
17834 154.9291
17836 153.2865
17837 154.6443
17840 190.7681
17841 152.9440
17848 272.3103
17850 890.4803
17857 148.0818
17859 237.3800
17860 174.2797
17866 151.9177
17868 166.8992
17869 150.1503
17872 171.8745
17873 223.6467
17875 161.4105
17879 159.6856
17885 163.8062
17889 219.9948
17893 151.9415
17895 211.0804
17897 146.9202
17899 167.5556
17901 149.2128
17904 152.8020
17905 149.5858
17912 150.3055
17913 159.9664
17920 214.9893
17923 167.3506
17925 153.2853
17930 156.8388
17932 150.9447
17933 241.5034
17934 150.5100
17938 241.5034
17946 259.3689
17947 149.6395
17948 2717.1934
17949 187.8005
17955 160.8173
17961 368.9226
17963 191.6496
17964 152.6750
17966 158.1067
17969 151.8084
17970 2119.7509
17976 154.7699
17978 156.6898
17980 152.8158
17982 150.2245
17985 165.8235
17987 157.3439
17988 150.9984
17989 152.5126
17995 200.6693
17996 159.4335
18001 262.6845
18004 155.5516
18007 187.1306
18011 148.3624
18013 205.6228
18014 166.3083
18024 151.9573
18027 159.3894
18031 166.8345
18032 160.3513
18035 188.0961
18037 181.8973
18041 3850.4076
18042 176.0394
18044 160.6467
18047 157.0255
18049 164.1762
18052 152.7584
18053 164.0144
18055 158.1774
18065 160.5693
18071 150.9142
18074 149.4572
18083 152.8845
18086 151.1579
